log_id,user_id,family_id,appliance_id,appliance_type,device_name,event_type,action_type,operation_state,mode,started_at,ended_at,usage_date,duration_minutes,energy_kwh,error_code,source,dataset_split,period_label,created_at
TRAIN_000192,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-07-11T09:56:00+09:00,2025-07-11T10:58:00+09:00,2025-07-11,62,0.202,,dummy_thinq_like_log,train,base_routine,2025-07-11T10:58:00+09:00
TRAIN_000557,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-07-11T21:34:00+09:00,2025-07-11T23:05:00+09:00,2025-07-11,91,1.014,,dummy_thinq_like_log,train,base_routine,2025-07-11T23:05:00+09:00
TRAIN_000193,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-07-12T09:50:00+09:00,2025-07-12T10:40:00+09:00,2025-07-12,50,0.196,,dummy_thinq_like_log,train,base_routine,2025-07-12T10:40:00+09:00
TRAIN_000859,U001,F001,WM001,washer,세탁기,usage,start,completed,delicate,2025-07-12T18:48:00+09:00,2025-07-12T19:49:00+09:00,2025-07-12,61,0.383,,dummy_thinq_like_log,train,base_routine,2025-07-12T19:49:00+09:00
TRAIN_000860,U001,F001,DR001,dryer,건조기,usage,start,completed,bedding_dry,2025-07-12T20:47:00+09:00,2025-07-12T22:07:00+09:00,2025-07-12,80,0.872,,dummy_thinq_like_log,train,base_routine,2025-07-12T22:07:00+09:00
TRAIN_000558,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-07-12T20:59:00+09:00,2025-07-12T22:15:00+09:00,2025-07-12,76,0.762,,dummy_thinq_like_log,train,base_routine,2025-07-12T22:15:00+09:00
TRAIN_000194,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-07-13T09:57:00+09:00,2025-07-13T10:40:00+09:00,2025-07-13,43,0.178,,dummy_thinq_like_log,train,base_routine,2025-07-13T10:40:00+09:00
TRAIN_000559,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-07-13T21:02:00+09:00,2025-07-13T22:02:00+09:00,2025-07-13,60,1.04,,dummy_thinq_like_log,train,base_routine,2025-07-13T22:02:00+09:00
TRAIN_000195,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-07-14T09:57:00+09:00,2025-07-14T10:45:00+09:00,2025-07-14,48,0.186,,dummy_thinq_like_log,train,base_routine,2025-07-14T10:45:00+09:00
TRAIN_000560,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-07-14T21:26:00+09:00,2025-07-14T23:08:00+09:00,2025-07-14,102,0.818,,dummy_thinq_like_log,train,base_routine,2025-07-14T23:08:00+09:00
TRAIN_000196,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-07-15T10:09:00+09:00,2025-07-15T11:15:00+09:00,2025-07-15,66,0.217,,dummy_thinq_like_log,train,base_routine,2025-07-15T11:15:00+09:00
TRAIN_000861,U001,F001,WM001,washer,세탁기,usage,start,completed,cotton,2025-07-15T18:48:00+09:00,2025-07-15T20:06:00+09:00,2025-07-15,78,0.669,,dummy_thinq_like_log,train,base_routine,2025-07-15T20:06:00+09:00
TRAIN_000561,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-07-15T21:03:00+09:00,2025-07-15T22:39:00+09:00,2025-07-15,96,1.093,,dummy_thinq_like_log,train,base_routine,2025-07-15T22:39:00+09:00
TRAIN_000862,U001,F001,DR001,dryer,건조기,usage,start,completed,bedding_dry,2025-07-15T21:05:00+09:00,2025-07-15T22:31:00+09:00,2025-07-15,86,1.489,,dummy_thinq_like_log,train,base_routine,2025-07-15T22:31:00+09:00
TRAIN_000197,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-07-16T10:20:00+09:00,2025-07-16T11:18:00+09:00,2025-07-16,58,0.108,,dummy_thinq_like_log,train,base_routine,2025-07-16T11:18:00+09:00
TRAIN_000562,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-07-16T20:56:00+09:00,2025-07-16T22:16:00+09:00,2025-07-16,80,0.95,,dummy_thinq_like_log,train,base_routine,2025-07-16T22:16:00+09:00
TRAIN_000198,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-07-17T09:51:00+09:00,2025-07-17T10:44:00+09:00,2025-07-17,53,0.148,,dummy_thinq_like_log,train,base_routine,2025-07-17T10:44:00+09:00
TRAIN_000563,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-07-17T20:49:00+09:00,2025-07-17T22:00:00+09:00,2025-07-17,71,0.939,,dummy_thinq_like_log,train,base_routine,2025-07-17T22:00:00+09:00
TRAIN_000199,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-07-18T09:43:00+09:00,2025-07-18T10:54:00+09:00,2025-07-18,71,0.145,,dummy_thinq_like_log,train,base_routine,2025-07-18T10:54:00+09:00
TRAIN_000863,U001,F001,WM001,washer,세탁기,usage,start,completed,cotton,2025-07-18T18:51:00+09:00,2025-07-18T20:06:00+09:00,2025-07-18,75,0.475,,dummy_thinq_like_log,train,base_routine,2025-07-18T20:06:00+09:00
TRAIN_000864,U001,F001,DR001,dryer,건조기,usage,start,completed,speed_dry,2025-07-18T20:45:00+09:00,2025-07-18T22:15:00+09:00,2025-07-18,90,0.924,,dummy_thinq_like_log,train,base_routine,2025-07-18T22:15:00+09:00
TRAIN_000564,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-07-18T21:16:00+09:00,2025-07-18T22:35:00+09:00,2025-07-18,79,1.004,,dummy_thinq_like_log,train,base_routine,2025-07-18T22:35:00+09:00
TRAIN_000200,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-07-19T10:06:00+09:00,2025-07-19T11:03:00+09:00,2025-07-19,57,0.228,,dummy_thinq_like_log,train,base_routine,2025-07-19T11:03:00+09:00
TRAIN_000565,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-07-19T20:57:00+09:00,2025-07-19T21:59:00+09:00,2025-07-19,62,1.069,,dummy_thinq_like_log,train,base_routine,2025-07-19T21:59:00+09:00
TRAIN_000201,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-07-20T09:44:00+09:00,2025-07-20T10:41:00+09:00,2025-07-20,57,0.235,,dummy_thinq_like_log,train,base_routine,2025-07-20T10:41:00+09:00
TRAIN_000566,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-07-20T21:00:00+09:00,2025-07-20T22:11:00+09:00,2025-07-20,71,0.916,,dummy_thinq_like_log,train,base_routine,2025-07-20T22:11:00+09:00
TRAIN_000202,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-07-21T10:19:00+09:00,2025-07-21T11:11:00+09:00,2025-07-21,52,0.13,,dummy_thinq_like_log,train,base_routine,2025-07-21T11:11:00+09:00
TRAIN_000865,U001,F001,WM001,washer,세탁기,usage,start,completed,quick_wash,2025-07-21T18:33:00+09:00,2025-07-21T19:58:00+09:00,2025-07-21,85,0.601,,dummy_thinq_like_log,train,base_routine,2025-07-21T19:58:00+09:00
TRAIN_000866,U001,F001,DR001,dryer,건조기,usage,start,completed,speed_dry,2025-07-21T20:40:00+09:00,2025-07-21T22:07:00+09:00,2025-07-21,87,1.237,,dummy_thinq_like_log,train,base_routine,2025-07-21T22:07:00+09:00
TRAIN_000567,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-07-21T21:08:00+09:00,2025-07-21T22:16:00+09:00,2025-07-21,68,0.885,,dummy_thinq_like_log,train,base_routine,2025-07-21T22:16:00+09:00
TRAIN_000203,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-07-22T09:52:00+09:00,2025-07-22T10:44:00+09:00,2025-07-22,52,0.164,,dummy_thinq_like_log,train,base_routine,2025-07-22T10:44:00+09:00
TRAIN_000568,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-07-22T21:15:00+09:00,2025-07-22T22:27:00+09:00,2025-07-22,72,1.027,,dummy_thinq_like_log,train,base_routine,2025-07-22T22:27:00+09:00
TRAIN_000204,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-07-23T10:15:00+09:00,2025-07-23T11:12:00+09:00,2025-07-23,57,0.127,,dummy_thinq_like_log,train,base_routine,2025-07-23T11:12:00+09:00
TRAIN_000569,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-07-23T21:26:00+09:00,2025-07-23T22:46:00+09:00,2025-07-23,80,0.933,,dummy_thinq_like_log,train,base_routine,2025-07-23T22:46:00+09:00
TRAIN_000205,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-07-24T09:49:00+09:00,2025-07-24T10:39:00+09:00,2025-07-24,50,0.218,,dummy_thinq_like_log,train,base_routine,2025-07-24T10:39:00+09:00
TRAIN_000867,U001,F001,WM001,washer,세탁기,usage,start,completed,bedding,2025-07-24T19:12:00+09:00,2025-07-24T20:10:00+09:00,2025-07-24,58,0.473,,dummy_thinq_like_log,train,base_routine,2025-07-24T20:10:00+09:00
TRAIN_000570,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-07-24T21:06:00+09:00,2025-07-24T22:19:00+09:00,2025-07-24,73,0.761,,dummy_thinq_like_log,train,base_routine,2025-07-24T22:19:00+09:00
TRAIN_000868,U001,F001,DR001,dryer,건조기,usage,start,completed,normal_dry,2025-07-24T21:20:00+09:00,2025-07-24T23:01:00+09:00,2025-07-24,101,1.072,,dummy_thinq_like_log,train,base_routine,2025-07-24T23:01:00+09:00
TRAIN_000206,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-07-25T09:49:00+09:00,2025-07-25T10:39:00+09:00,2025-07-25,50,0.196,,dummy_thinq_like_log,train,base_routine,2025-07-25T10:39:00+09:00
TRAIN_000571,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-07-25T21:11:00+09:00,2025-07-25T22:24:00+09:00,2025-07-25,73,0.8,,dummy_thinq_like_log,train,base_routine,2025-07-25T22:24:00+09:00
TRAIN_000207,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-07-26T09:58:00+09:00,2025-07-26T10:57:00+09:00,2025-07-26,59,0.129,,dummy_thinq_like_log,train,base_routine,2025-07-26T10:57:00+09:00
TRAIN_000572,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-07-26T21:12:00+09:00,2025-07-26T22:25:00+09:00,2025-07-26,73,1.235,,dummy_thinq_like_log,train,base_routine,2025-07-26T22:25:00+09:00
TRAIN_000208,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-07-27T10:19:00+09:00,2025-07-27T11:06:00+09:00,2025-07-27,47,0.187,,dummy_thinq_like_log,train,base_routine,2025-07-27T11:06:00+09:00
TRAIN_000869,U001,F001,WM001,washer,세탁기,usage,start,completed,bedding,2025-07-27T19:13:00+09:00,2025-07-27T20:17:00+09:00,2025-07-27,64,0.577,,dummy_thinq_like_log,train,base_routine,2025-07-27T20:17:00+09:00
TRAIN_000870,U001,F001,DR001,dryer,건조기,usage,start,completed,bedding_dry,2025-07-27T21:11:00+09:00,2025-07-27T22:48:00+09:00,2025-07-27,97,1.265,,dummy_thinq_like_log,train,base_routine,2025-07-27T22:48:00+09:00
TRAIN_000573,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-07-27T21:25:00+09:00,2025-07-27T22:45:00+09:00,2025-07-27,80,0.815,,dummy_thinq_like_log,train,base_routine,2025-07-27T22:45:00+09:00
TRAIN_000209,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-07-28T10:11:00+09:00,2025-07-28T11:10:00+09:00,2025-07-28,59,0.156,,dummy_thinq_like_log,train,base_routine,2025-07-28T11:10:00+09:00
TRAIN_000574,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-07-28T21:07:00+09:00,2025-07-28T22:26:00+09:00,2025-07-28,79,0.671,,dummy_thinq_like_log,train,base_routine,2025-07-28T22:26:00+09:00
TRAIN_000210,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-07-29T10:10:00+09:00,2025-07-29T11:11:00+09:00,2025-07-29,61,0.187,,dummy_thinq_like_log,train,base_routine,2025-07-29T11:11:00+09:00
TRAIN_000575,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-07-29T21:32:00+09:00,2025-07-29T23:09:00+09:00,2025-07-29,97,0.896,,dummy_thinq_like_log,train,base_routine,2025-07-29T23:09:00+09:00
TRAIN_000211,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-07-30T10:17:00+09:00,2025-07-30T11:24:00+09:00,2025-07-30,67,0.167,,dummy_thinq_like_log,train,base_routine,2025-07-30T11:24:00+09:00
TRAIN_000871,U001,F001,WM001,washer,세탁기,usage,start,completed,bedding,2025-07-30T18:50:00+09:00,2025-07-30T19:58:00+09:00,2025-07-30,68,0.6,,dummy_thinq_like_log,train,base_routine,2025-07-30T19:58:00+09:00
TRAIN_000872,U001,F001,DR001,dryer,건조기,usage,start,completed,bedding_dry,2025-07-30T20:45:00+09:00,2025-07-30T22:36:00+09:00,2025-07-30,111,1.335,,dummy_thinq_like_log,train,base_routine,2025-07-30T22:36:00+09:00
TRAIN_000576,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-07-30T20:48:00+09:00,2025-07-30T22:16:00+09:00,2025-07-30,88,0.93,,dummy_thinq_like_log,train,base_routine,2025-07-30T22:16:00+09:00
TRAIN_000212,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-07-31T09:58:00+09:00,2025-07-31T10:55:00+09:00,2025-07-31,57,0.161,,dummy_thinq_like_log,train,base_routine,2025-07-31T10:55:00+09:00
TRAIN_000577,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-07-31T21:27:00+09:00,2025-07-31T22:22:00+09:00,2025-07-31,55,1.027,,dummy_thinq_like_log,train,base_routine,2025-07-31T22:22:00+09:00
TRAIN_000213,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-08-01T10:01:00+09:00,2025-08-01T10:52:00+09:00,2025-08-01,51,0.168,,dummy_thinq_like_log,train,base_routine,2025-08-01T10:52:00+09:00
TRAIN_000578,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-08-01T20:51:00+09:00,2025-08-01T21:59:00+09:00,2025-08-01,68,0.965,,dummy_thinq_like_log,train,base_routine,2025-08-01T21:59:00+09:00
TRAIN_000214,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-08-02T10:05:00+09:00,2025-08-02T10:52:00+09:00,2025-08-02,47,0.108,,dummy_thinq_like_log,train,base_routine,2025-08-02T10:52:00+09:00
TRAIN_000873,U001,F001,WM001,washer,세탁기,usage,start,completed,delicate,2025-08-02T18:44:00+09:00,2025-08-02T19:35:00+09:00,2025-08-02,51,0.484,,dummy_thinq_like_log,train,base_routine,2025-08-02T19:35:00+09:00
TRAIN_000874,U001,F001,DR001,dryer,건조기,usage,start,completed,bedding_dry,2025-08-02T21:01:00+09:00,2025-08-02T22:29:00+09:00,2025-08-02,88,0.906,,dummy_thinq_like_log,train,base_routine,2025-08-02T22:29:00+09:00
TRAIN_000579,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-08-02T21:19:00+09:00,2025-08-02T22:32:00+09:00,2025-08-02,73,1.023,,dummy_thinq_like_log,train,base_routine,2025-08-02T22:32:00+09:00
TRAIN_000215,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-08-03T10:01:00+09:00,2025-08-03T11:16:00+09:00,2025-08-03,75,0.168,,dummy_thinq_like_log,train,base_routine,2025-08-03T11:16:00+09:00
TRAIN_000580,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-08-03T20:59:00+09:00,2025-08-03T22:27:00+09:00,2025-08-03,88,0.782,,dummy_thinq_like_log,train,base_routine,2025-08-03T22:27:00+09:00
TRAIN_000216,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-08-04T10:09:00+09:00,2025-08-04T11:02:00+09:00,2025-08-04,53,0.171,,dummy_thinq_like_log,train,base_routine,2025-08-04T11:02:00+09:00
TRAIN_000581,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-08-04T21:04:00+09:00,2025-08-04T22:41:00+09:00,2025-08-04,97,1.085,,dummy_thinq_like_log,train,base_routine,2025-08-04T22:41:00+09:00
TRAIN_000217,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-08-05T10:02:00+09:00,2025-08-05T10:48:00+09:00,2025-08-05,46,0.197,,dummy_thinq_like_log,train,base_routine,2025-08-05T10:48:00+09:00
TRAIN_000875,U001,F001,WM001,washer,세탁기,usage,start,completed,cotton,2025-08-05T19:02:00+09:00,2025-08-05T20:02:00+09:00,2025-08-05,60,0.663,,dummy_thinq_like_log,train,base_routine,2025-08-05T20:02:00+09:00
TRAIN_000582,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-08-05T20:46:00+09:00,2025-08-05T21:55:00+09:00,2025-08-05,69,0.886,,dummy_thinq_like_log,train,base_routine,2025-08-05T21:55:00+09:00
TRAIN_000876,U001,F001,DR001,dryer,건조기,usage,start,completed,speed_dry,2025-08-05T21:12:00+09:00,2025-08-05T22:39:00+09:00,2025-08-05,87,1.462,,dummy_thinq_like_log,train,base_routine,2025-08-05T22:39:00+09:00
TRAIN_000218,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-08-06T10:07:00+09:00,2025-08-06T10:50:00+09:00,2025-08-06,43,0.201,,dummy_thinq_like_log,train,base_routine,2025-08-06T10:50:00+09:00
TRAIN_000583,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-08-06T20:49:00+09:00,2025-08-06T22:07:00+09:00,2025-08-06,78,0.939,,dummy_thinq_like_log,train,base_routine,2025-08-06T22:07:00+09:00
TRAIN_000219,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-08-07T10:01:00+09:00,2025-08-07T10:57:00+09:00,2025-08-07,56,0.17,,dummy_thinq_like_log,train,base_routine,2025-08-07T10:57:00+09:00
TRAIN_000584,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-08-07T21:00:00+09:00,2025-08-07T22:16:00+09:00,2025-08-07,76,0.777,,dummy_thinq_like_log,train,base_routine,2025-08-07T22:16:00+09:00
TRAIN_000220,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-08-08T10:01:00+09:00,2025-08-08T11:01:00+09:00,2025-08-08,60,0.128,,dummy_thinq_like_log,train,base_routine,2025-08-08T11:01:00+09:00
TRAIN_000877,U001,F001,WM001,washer,세탁기,usage,start,completed,quick_wash,2025-08-08T18:41:00+09:00,2025-08-08T19:37:00+09:00,2025-08-08,56,0.534,,dummy_thinq_like_log,train,base_routine,2025-08-08T19:37:00+09:00
TRAIN_000878,U001,F001,DR001,dryer,건조기,usage,start,completed,normal_dry,2025-08-08T20:49:00+09:00,2025-08-08T21:58:00+09:00,2025-08-08,69,0.95,,dummy_thinq_like_log,train,base_routine,2025-08-08T21:58:00+09:00
TRAIN_000585,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-08-08T21:06:00+09:00,2025-08-08T22:33:00+09:00,2025-08-08,87,0.786,,dummy_thinq_like_log,train,base_routine,2025-08-08T22:33:00+09:00
TRAIN_000221,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-08-09T09:42:00+09:00,2025-08-09T10:34:00+09:00,2025-08-09,52,0.235,,dummy_thinq_like_log,train,base_routine,2025-08-09T10:34:00+09:00
TRAIN_000586,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-08-09T20:48:00+09:00,2025-08-09T21:58:00+09:00,2025-08-09,70,0.963,,dummy_thinq_like_log,train,base_routine,2025-08-09T21:58:00+09:00
TRAIN_000222,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-08-10T09:54:00+09:00,2025-08-10T11:02:00+09:00,2025-08-10,68,0.147,,dummy_thinq_like_log,train,base_routine,2025-08-10T11:02:00+09:00
TRAIN_000587,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-08-10T21:06:00+09:00,2025-08-10T22:39:00+09:00,2025-08-10,93,1.011,,dummy_thinq_like_log,train,base_routine,2025-08-10T22:39:00+09:00
TRAIN_000223,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-08-11T09:54:00+09:00,2025-08-11T10:52:00+09:00,2025-08-11,58,0.154,,dummy_thinq_like_log,train,base_routine,2025-08-11T10:52:00+09:00
TRAIN_000879,U001,F001,WM001,washer,세탁기,usage,start,completed,bedding,2025-08-11T18:48:00+09:00,2025-08-11T19:48:00+09:00,2025-08-11,60,0.519,,dummy_thinq_like_log,train,base_routine,2025-08-11T19:48:00+09:00
TRAIN_000880,U001,F001,DR001,dryer,건조기,usage,start,completed,speed_dry,2025-08-11T20:52:00+09:00,2025-08-11T22:09:00+09:00,2025-08-11,77,1.249,,dummy_thinq_like_log,train,base_routine,2025-08-11T22:09:00+09:00
TRAIN_000588,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-08-11T21:20:00+09:00,2025-08-11T22:45:00+09:00,2025-08-11,85,0.857,,dummy_thinq_like_log,train,base_routine,2025-08-11T22:45:00+09:00
TRAIN_000224,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-08-12T10:19:00+09:00,2025-08-12T11:24:00+09:00,2025-08-12,65,0.17,,dummy_thinq_like_log,train,base_routine,2025-08-12T11:24:00+09:00
TRAIN_000589,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-08-12T21:29:00+09:00,2025-08-12T22:50:00+09:00,2025-08-12,81,0.891,,dummy_thinq_like_log,train,base_routine,2025-08-12T22:50:00+09:00
TRAIN_000225,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-08-13T10:16:00+09:00,2025-08-13T11:11:00+09:00,2025-08-13,55,0.153,,dummy_thinq_like_log,train,base_routine,2025-08-13T11:11:00+09:00
TRAIN_000590,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-08-13T21:23:00+09:00,2025-08-13T22:33:00+09:00,2025-08-13,70,0.876,,dummy_thinq_like_log,train,base_routine,2025-08-13T22:33:00+09:00
TRAIN_000226,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-08-14T10:20:00+09:00,2025-08-14T11:14:00+09:00,2025-08-14,54,0.129,,dummy_thinq_like_log,train,base_routine,2025-08-14T11:14:00+09:00
TRAIN_000881,U001,F001,WM001,washer,세탁기,usage,start,completed,quick_wash,2025-08-14T18:37:00+09:00,2025-08-14T19:35:00+09:00,2025-08-14,58,0.683,,dummy_thinq_like_log,train,base_routine,2025-08-14T19:35:00+09:00
TRAIN_000882,U001,F001,DR001,dryer,건조기,usage,start,completed,speed_dry,2025-08-14T20:28:00+09:00,2025-08-14T21:45:00+09:00,2025-08-14,77,1.527,,dummy_thinq_like_log,train,base_routine,2025-08-14T21:45:00+09:00
TRAIN_000591,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-08-14T20:50:00+09:00,2025-08-14T22:02:00+09:00,2025-08-14,72,1.082,,dummy_thinq_like_log,train,base_routine,2025-08-14T22:02:00+09:00
TRAIN_000227,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-08-15T10:02:00+09:00,2025-08-15T11:01:00+09:00,2025-08-15,59,0.164,,dummy_thinq_like_log,train,base_routine,2025-08-15T11:01:00+09:00
TRAIN_000592,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-08-15T21:02:00+09:00,2025-08-15T22:37:00+09:00,2025-08-15,95,1.222,,dummy_thinq_like_log,train,base_routine,2025-08-15T22:37:00+09:00
TRAIN_000228,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-08-16T10:20:00+09:00,2025-08-16T11:21:00+09:00,2025-08-16,61,0.188,,dummy_thinq_like_log,train,base_routine,2025-08-16T11:21:00+09:00
TRAIN_000593,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-08-16T20:52:00+09:00,2025-08-16T22:11:00+09:00,2025-08-16,79,0.809,,dummy_thinq_like_log,train,base_routine,2025-08-16T22:11:00+09:00
TRAIN_000229,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-08-17T09:41:00+09:00,2025-08-17T10:25:00+09:00,2025-08-17,44,0.205,,dummy_thinq_like_log,train,base_routine,2025-08-17T10:25:00+09:00
TRAIN_000883,U001,F001,WM001,washer,세탁기,usage,start,completed,cotton,2025-08-17T18:46:00+09:00,2025-08-17T19:46:00+09:00,2025-08-17,60,0.538,,dummy_thinq_like_log,train,base_routine,2025-08-17T19:46:00+09:00
TRAIN_000884,U001,F001,DR001,dryer,건조기,usage,start,completed,bedding_dry,2025-08-17T20:59:00+09:00,2025-08-17T22:42:00+09:00,2025-08-17,103,1.103,,dummy_thinq_like_log,train,base_routine,2025-08-17T22:42:00+09:00
TRAIN_000594,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-08-17T21:16:00+09:00,2025-08-17T22:28:00+09:00,2025-08-17,72,0.823,,dummy_thinq_like_log,train,base_routine,2025-08-17T22:28:00+09:00
TRAIN_000230,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-08-18T09:47:00+09:00,2025-08-18T11:01:00+09:00,2025-08-18,74,0.193,,dummy_thinq_like_log,train,base_routine,2025-08-18T11:01:00+09:00
TRAIN_000595,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-08-18T21:23:00+09:00,2025-08-18T22:40:00+09:00,2025-08-18,77,0.804,,dummy_thinq_like_log,train,base_routine,2025-08-18T22:40:00+09:00
TRAIN_000231,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-08-19T09:50:00+09:00,2025-08-19T10:44:00+09:00,2025-08-19,54,0.205,,dummy_thinq_like_log,train,base_routine,2025-08-19T10:44:00+09:00
TRAIN_000596,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-08-19T21:35:00+09:00,2025-08-19T22:44:00+09:00,2025-08-19,69,1.287,,dummy_thinq_like_log,train,base_routine,2025-08-19T22:44:00+09:00
