params_id,appliance_type,expected_change_type,actual_change_type,pass_change_type,base_cycle_days,recent_cycle_days,adapted_cycle_days,cycle_changed,base_daily_frequency,recent_daily_frequency,adapted_daily_frequency,frequency_changed,change_type,change_confidence,next_expected_date,reason
params_5093,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.7,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5093,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5094,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.93,1.65,True,frequency_change,0.93,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.93회 사용하는 패턴이 보여요."
params_5094,dryer,interval_change,interval_change,True,3.0,4.0,3.7,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5094,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.7,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5094,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5095,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.9,1.63,True,frequency_change,0.9,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.9회 사용하는 패턴이 보여요."
params_5095,dryer,interval_change,interval_change,True,3.0,4.0,3.7,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5095,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.7,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5095,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5096,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.9,1.63,True,frequency_change,0.9,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.9회 사용하는 패턴이 보여요."
params_5096,dryer,interval_change,interval_change,True,3.0,4.0,3.7,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5096,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.7,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5096,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5097,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.86,1.6,True,frequency_change,0.6143,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.86회 사용하는 패턴이 보여요."
params_5097,dryer,interval_change,interval_change,True,3.0,4.0,3.7,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5097,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.7,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5097,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5098,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.93,1.65,True,frequency_change,0.6643,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.93회 사용하는 패턴이 보여요."
params_5098,dryer,interval_change,interval_change,True,3.0,4.0,3.7,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5098,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.7,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5098,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5099,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.9,1.63,True,frequency_change,0.6429,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.9회 사용하는 패턴이 보여요."
params_5099,dryer,interval_change,interval_change,True,3.0,4.0,3.7,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5099,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.7,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5099,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5100,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.9,1.63,True,frequency_change,0.6429,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.9회 사용하는 패턴이 보여요."
params_5100,dryer,interval_change,interval_change,True,3.0,4.0,3.7,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5100,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.7,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5100,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5101,dishwasher,frequency_change,none,False,1.0,1.0,1.0,False,1.0,1.86,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5101,dryer,interval_change,interval_change,True,3.0,4.0,3.7,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5101,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.7,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5101,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5102,dishwasher,frequency_change,none,False,1.0,1.0,1.0,False,1.0,1.93,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5102,dryer,interval_change,interval_change,True,3.0,4.0,3.7,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5102,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.7,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5102,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5103,dishwasher,frequency_change,none,False,1.0,1.0,1.0,False,1.0,1.9,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5103,dryer,interval_change,interval_change,True,3.0,4.0,3.7,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5103,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.7,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5103,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5104,dishwasher,frequency_change,none,False,1.0,1.0,1.0,False,1.0,1.9,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5104,dryer,interval_change,interval_change,True,3.0,4.0,3.7,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5104,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.7,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5104,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5105,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.86,1.77,True,frequency_change,0.86,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.86회 사용하는 패턴이 보여요."
params_5105,dryer,interval_change,interval_change,True,3.0,4.0,3.9,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5105,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.9,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5105,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5106,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.93,1.84,True,frequency_change,0.93,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.93회 사용하는 패턴이 보여요."
params_5106,dryer,interval_change,interval_change,True,3.0,4.0,3.9,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5106,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.9,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5106,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5107,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.9,1.81,True,frequency_change,0.9,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.9회 사용하는 패턴이 보여요."
params_5107,dryer,interval_change,interval_change,True,3.0,4.0,3.9,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5107,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.9,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5107,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5108,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.9,1.81,True,frequency_change,0.9,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.9회 사용하는 패턴이 보여요."
params_5108,dryer,interval_change,interval_change,True,3.0,4.0,3.9,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5108,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.9,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5108,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5109,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.86,1.77,True,frequency_change,0.86,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.86회 사용하는 패턴이 보여요."
params_5109,dryer,interval_change,interval_change,True,3.0,4.0,3.9,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5109,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.9,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5109,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5110,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.93,1.84,True,frequency_change,0.93,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.93회 사용하는 패턴이 보여요."
params_5110,dryer,interval_change,interval_change,True,3.0,4.0,3.9,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5110,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.9,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5110,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5111,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.9,1.81,True,frequency_change,0.9,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.9회 사용하는 패턴이 보여요."
params_5111,dryer,interval_change,interval_change,True,3.0,4.0,3.9,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5111,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.9,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5111,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5112,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.9,1.81,True,frequency_change,0.9,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.9회 사용하는 패턴이 보여요."
params_5112,dryer,interval_change,interval_change,True,3.0,4.0,3.9,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5112,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.9,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5112,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5113,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.86,1.77,True,frequency_change,0.6143,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.86회 사용하는 패턴이 보여요."
params_5113,dryer,interval_change,interval_change,True,3.0,4.0,3.9,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5113,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.9,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5113,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5114,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.93,1.84,True,frequency_change,0.6643,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.93회 사용하는 패턴이 보여요."
params_5114,dryer,interval_change,interval_change,True,3.0,4.0,3.9,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5114,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.9,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5114,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5115,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.9,1.81,True,frequency_change,0.6429,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.9회 사용하는 패턴이 보여요."
params_5115,dryer,interval_change,interval_change,True,3.0,4.0,3.9,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5115,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.9,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5115,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5116,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.9,1.81,True,frequency_change,0.6429,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.9회 사용하는 패턴이 보여요."
params_5116,dryer,interval_change,interval_change,True,3.0,4.0,3.9,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5116,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.9,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5116,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5117,dishwasher,frequency_change,none,False,1.0,1.0,1.0,False,1.0,1.86,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5117,dryer,interval_change,interval_change,True,3.0,4.0,3.9,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5117,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.9,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5117,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5118,dishwasher,frequency_change,none,False,1.0,1.0,1.0,False,1.0,1.93,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5118,dryer,interval_change,interval_change,True,3.0,4.0,3.9,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5118,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.9,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5118,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5119,dishwasher,frequency_change,none,False,1.0,1.0,1.0,False,1.0,1.9,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5119,dryer,interval_change,interval_change,True,3.0,4.0,3.9,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5119,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.9,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5119,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5120,dishwasher,frequency_change,none,False,1.0,1.0,1.0,False,1.0,1.9,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5120,dryer,interval_change,interval_change,True,3.0,4.0,3.9,True,1.0,1.0,1.0,False,interval_change,0.626,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
params_5120,robot_cleaner,interval_change,interval_change,True,1.0,2.0,1.9,True,1.0,1.0,1.0,False,interval_change,0.575,2026-04-01,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 1.0일마다 사용했지만, 최근에는 약 2.0일 간격으로 사용되고 있어요."
params_5120,washer,interval_change,none,False,3.0,4.0,3.0,False,1.0,1.0,1.0,False,none,0,2026-04-01,최근 사용 패턴은 기존 루틴과 크게 다르지 않아요.
params_5121,dishwasher,frequency_change,frequency_change,True,1.0,1.0,1.0,False,1.0,1.86,1.26,True,frequency_change,0.86,2026-04-01,"최근 하루 사용 횟수가 늘어난 것 같아요. 기존에는 하루 1.0회 사용했지만, 최근에는 하루 1.86회 사용하는 패턴이 보여요."
params_5121,dryer,interval_change,interval_change,True,3.0,4.0,3.3,True,1.0,1.0,1.0,False,interval_change,0.6507,2026-03-31,"최근 사용 주기가 바뀐 것 같아요. 기존에는 약 3.0일마다 사용했지만, 최근에는 약 4.0일 간격으로 사용되고 있어요."
